Make,Model,Year,MSRP
10,248,2009,20780
10,248,2009,24510
10,248,2010,18275
10,249,2007,24460
10,249,2007,33775
10,249,2007,27600
10,249,2007,27550
10,249,2007,35825
10,249,2007,30250
10,249,2008,30310
10,249,2008,27225
10,249,2008,34150
10,249,2008,36195
10,249,2008,28265
10,249,2008,24635
10,249,2017,42495
10,249,2017,30495
10,249,2017,28595
10,249,2017,37895
10,249,2017,34495
10,250,2001,44625
10,250,2002,44625
10,251,2008,32715
10,251,2008,26600
10,251,2008,24415
10,251,2008,20865
10,251,2008,19840
10,251,2008,28415
10,251,2008,29275
10,251,2009,25920
10,251,2009,20915
10,251,2009,30270
10,251,2009,35125
10,251,2009,20515
10,251,2009,27790
10,251,2009,21810
10,251,2009,23040
10,251,2010,32710
10,251,2010,22115
10,251,2010,29210
10,251,2010,27850
10,251,2010,20120
10,252,1990,2000
10,252,1990,2000
10,252,1991,2000
10,253,2014,32995
10,253,2014,30765
10,253,2014,41995
10,253,2014,34465
10,253,2015,29995
10,253,2015,37945
10,253,2015,35315
10,253,2015,33695
10,253,2015,40295
10,253,2015,31465
10,253,2016,35845
10,253,2016,34145
10,253,2016,40645
10,253,2016,29995
10,253,2016,38445
10,253,2016,37345
10,253,2016,31875
10,254,2001,23525
10,254,2001,19160
10,254,2002,23640
10,254,2002,16430
10,254,2002,19155
10,254,2003,20960
10,254,2003,23790
11,255,2012,25995
11,255,2012,21495
11,255,2012,23995
11,255,2012,18995
11,255,2013,25695
11,255,2013,19795
11,255,2013,22595
11,255,2014,20595
11,255,2014,25795
11,255,2014,23295
11,256,2010,18740
11,256,2010,20555
11,256,2010,16880
11,256,2010,19995
11,256,2010,18060
11,256,2010,16975
11,256,2010,17995
11,256,2010,19995
11,256,2011,18620
11,256,2011,20585
11,256,2011,17380
11,256,2011,20585
11,256,2011,18585
11,256,2012,18730
11,256,2012,17380
11,256,2012,18765
11,257,2005,18380
11,257,2005,19835
11,257,2005,22225
11,257,2006,20130
11,257,2006,18630
11,257,2006,22520
11,257,2007,22995
11,257,2007,20555
11,257,2007,19055
11,258,2015,31995
11,258,2015,42595
11,258,2015,35795
11,258,2015,37995
11,258,2015,29995
11,258,2015,38795
11,258,2015,58295
11,258,2015,45695
11,258,2015,34995
11,258,2015,26995
11,258,2016,31995
11,258,2016,49195
11,258,2016,29995
11,258,2016,37995
11,258,2016,34995
11,258,2016,38995
11,258,2016,26995
11,258,2016,65945
11,258,2016,42795
11,258,2016,35995
11,258,2017,35890
11,258,2017,37995
11,258,2017,49195
11,258,2017,36890
11,258,2017,62495
11,258,2017,32890
11,258,2017,26995
11,258,2017,39890
11,258,2017,42795
11,258,2017,29995
11,258,2017,43995
11,258,2017,37390
11,258,2017,40140
11,259,2015,47995
11,259,2015,39995
11,259,2015,62295
11,259,2015,33595
11,259,2015,27995
11,259,2015,36595
11,259,2015,32995
11,259,2015,30995
11,259,2015,29995
11,259,2016,27995
11,259,2016,65945
11,259,2016,29995
11,259,2016,39995
11,259,2016,50995
11,259,2016,36895
11,259,2016,31995
11,259,2016,33895
11,259,2016,30245
11,259,2017,27995
11,259,2017,34790
11,259,2017,51145
11,259,2017,65945
11,259,2017,30245
11,259,2017,29995
11,259,2017,39890
11,259,2017,44995
11,259,2017,31995
11,259,2017,39995
11,260,1992,2000
11,260,1992,2000
11,260,1993,2000
11,260,1993,2000
11,260,1993,2000
11,260,1993,2000
11,260,1994,2000
11,260,1994,2000
11,260,1994,2000
11,260,1994,2000
11,261,2008,26170
11,261,2008,27780
11,261,2008,22030
11,261,2008,27625
11,261,2008,25245
11,261,2008,26280
11,261,2008,27625
11,261,2008,24720
11,261,2008,30155
11,261,2008,30780
11,261,2008,23640
11,261,2008,25395
11,261,2008,28580
11,261,2008,26590
11,261,2008,24010
11,261,2008,30510
11,261,2008,26120
11,261,2008,22030
11,261,2008,26920
11,261,2008,26540
11,261,2008,32135
11,261,2008,24010
11,261,2008,27935
11,261,2008,22505
11,261,2008,26280
11,261,2008,24985
11,261,2008,26935
11,261,2008,30760
11,261,2008,28520
11,261,2008,29095
11,261,2008,20470
11,261,2008,20995
11,261,2009,28630
11,261,2009,31630
11,261,2009,23710
11,261,2009,25260
11,261,2009,29355
11,261,2009,31045
11,261,2009,23710
11,261,2009,29355
11,261,2009,27960
11,261,2009,30155
11,261,2009,28210
11,261,2009,27960
11,261,2009,26405
11,261,2009,29985
11,261,2009,26810
11,261,2009,27315
11,261,2009,26405
11,261,2009,22560
11,261,2010,26325
11,261,2010,27880
11,261,2010,25305
11,261,2010,28255
11,261,2010,23630
11,261,2010,27005
11,261,2010,23630
11,261,2010,29275
11,261,2010,22755
11,261,2010,33180
11,261,2010,27880
11,261,2010,29275
11,261,2010,31365
11,261,2010,26325
11,261,2010,30180
11,262,2014,16495
11,262,2014,18595
11,262,2014,22995
11,262,2014,19995
11,262,2014,20995
11,262,2015,21645
11,262,2015,19000
11,262,2015,20495
11,262,2015,23795
11,262,2015,16495
11,262,2016,19495
11,262,2016,18995
11,262,2016,19395
11,262,2016,17995
11,262,2016,24395
11,262,2016,19595
11,262,2016,16995
11,262,2016,21095
11,262,2016,22095
11,262,2016,20995
11,262,2016,21595
11,263,1991,2000
11,263,1991,2000
11,263,1991,2000
11,263,1991,2000
11,263,1991,2000
11,263,1991,2000
11,263,1992,2000
11,263,1992,2000
11,263,1992,2000
11,263,1992,2000
11,263,1993,2000
11,263,1993,2000
11,263,1993,2000
11,263,1993,2000
11,264,2015,36895
11,264,2015,42495
11,264,2015,39495
11,264,2015,40995
11,264,2015,33095
11,264,2015,43595
11,264,2015,39995
11,264,2015,30495
11,264,2016,41995
11,264,2016,39595
11,264,2016,30495
11,264,2016,43895
11,264,2016,33095
11,264,2016,44595
11,264,2016,42390
11,264,2016,36995
11,264,2016,41295
11,264,2016,44990
11,264,2017,37495
11,264,2017,42490
11,264,2017,40095
11,264,2017,42095
11,264,2017,29995
11,264,2017,44695
11,264,2017,41395
11,264,2017,43995
11,264,2017,45090
11,264,2017,32595
11,265,1991,2000
11,265,1991,2000
11,265,1992,2000
11,265,1992,2000
11,265,1993,2000
11,265,1993,2000
11,266,2015,30995
11,266,2015,27395
11,266,2015,21795
11,266,2015,24245
11,266,2015,28395
11,266,2015,25245
11,266,2016,25095
11,266,2016,22595
11,266,2016,28295
11,266,2016,31495
11,266,2016,26195
11,266,2016,29395
11,266,2017,29395
11,266,2017,26695
11,266,2017,32395
11,266,2017,23995
11,267,2002,27055
11,267,2002,20810
11,267,2002,22970
11,267,2003,24875
11,267,2003,21155
11,267,2004,25415
11,267,2004,25105
11,267,2004,21385
11,268,2015,33295
11,268,2015,33295
11,268,2015,27395
11,268,2015,28695
11,268,2015,26595
11,268,2015,23495
11,268,2015,29995
11,268,2015,25195
11,268,2015,20695
11,268,2015,31395
11,268,2015,31395
11,268,2016,27395
11,268,2016,26295
11,268,2016,26595
11,268,2016,33695
11,268,2016,28395
11,268,2016,31795
11,268,2016,30895
11,268,2016,20995
11,268,2016,24895
11,268,2016,29795
11,268,2017,20995
11,268,2017,33695
11,268,2017,26295
11,268,2017,29795
11,268,2017,31795
11,268,2017,30995
11,268,2017,26595
11,268,2017,27495
11,268,2017,28395
11,268,2017,24895
11,269,2006,32855
11,269,2006,30855
11,269,2006,22680
11,269,2006,29100
11,269,2006,37320
11,269,2007,29860
11,269,2007,23370
11,269,2007,31515
11,269,2007,33615
11,269,2007,37795
11,269,2008,38105
11,269,2008,33880
11,269,2008,27225
11,269,2008,29855
11,269,2008,31780
11,269,2008,23420
11,270,1990,2000
11,270,1990,2000
11,270,1991,2000
11,270,1991,2000
11,270,1992,2000
11,270,1992,2000
11,271,2003,19450
11,271,2003,13030
11,271,2003,17085
11,271,2003,15340
11,271,2004,14315
11,271,2004,17640
11,271,2004,15800
11,271,2004,20450
11,271,2004,13490
11,271,2004,16625
11,271,2005,16110
11,271,2005,13800
11,271,2005,20700
11,272,2009,26220
11,272,2009,24560
11,272,2009,22240
11,272,2009,23900
11,272,2010,23250
11,272,2010,25750
11,272,2010,23235
11,272,2010,26750
11,272,2010,21590
11,272,2010,27410
11,272,2010,28410
11,272,2010,24895
11,272,2010,21590
11,272,2010,23250
11,272,2011,28995
11,272,2011,27245
11,272,2011,27995
11,272,2011,23995
11,272,2011,21590
11,272,2011,26245
11,272,2011,23235
11,272,2011,22245
11,272,2011,24985
11,272,2011,23340
11,273,1990,2000
11,274,1991,2000
11,274,1991,2000
11,274,1991,2000
11,274,1991,2000
11,274,1991,2000
11,274,1991,2000
11,274,1991,2000
11,274,1991,2000
11,274,1991,2000
11,274,1991,2000
11,274,1991,2000
11,274,1991,2000
11,274,1992,2000
11,274,1992,2000
11,274,1992,2000
11,274,1992,2000
11,274,1992,2000
11,274,1992,2000
11,274,1992,2000
11,274,1992,2000
11,274,1992,2000
11,274,1992,2000
11,274,1992,2000
11,274,1992,2000
11,274,1992,2000
11,274,1992,2000
11,274,1993,2000
11,274,1993,2000
11,274,1993,2000
11,274,1993,2000
11,274,1993,2000
11,274,1993,2000
11,274,1993,2000
11,274,1993,2000
11,274,1993,2000
11,274,1993,2008
11,274,1993,2083
11,274,1993,2000
11,274,1993,2000
11,274,1993,2000
11,275,1991,2000
11,275,1991,2000
11,275,1991,2000
11,275,1991,2000
11,275,1991,2000
11,275,1991,2000
11,275,1991,2000
11,275,1991,2000
11,275,1991,2000
11,275,1991,2000
11,275,1992,2000
11,275,1992,2000
11,275,1992,2000
11,275,1992,2000
11,275,1992,2000
11,275,1992,2000
11,275,1992,2000
11,275,1992,2093
11,275,1993,2073
11,275,1993,2220
11,275,1993,2000
11,275,1993,2122
11,275,1993,2046
11,275,1993,2000
11,275,1993,2000
11,276,1991,2000
11,276,1991,2000
11,276,1991,2000
11,276,1991,2000
11,276,1991,2000
11,276,1991,2000
11,276,1991,2000
11,276,1991,2000
11,276,1991,2000
11,276,1991,2000
11,276,1992,2000
11,276,1992,2000
11,276,1992,2000
11,276,1992,2000
11,276,1992,2000
11,276,1993,2000
11,276,1993,2000
11,276,1993,2000
11,276,1993,2000
11,277,2001,20240
11,277,2001,18740
11,277,2001,18695
11,277,2001,22305
11,277,2001,20850
11,277,2002,22885
11,277,2002,21430
11,277,2002,19275
11,277,2002,20820
11,277,2002,19320
11,277,2003,22190
11,277,2003,20035
11,277,2003,20080
11,277,2003,23645
11,277,2003,21580
11,278,2008,22150
11,278,2008,38100
11,278,2008,29395
11,278,2008,28755
11,278,2008,36230
11,278,2008,26705
11,278,2008,30775
11,278,2008,25435
11,278,2008,34865
11,278,2008,30655
11,278,2008,26320
11,278,2008,33730
11,278,2008,27045
11,278,2008,32155
11,278,2008,41350
11,278,2008,25720
11,278,2008,36980
11,278,2008,39780
11,278,2008,22435
11,278,2008,34275
11,278,2008,29055
11,278,2008,31445
11,278,2009,43490
11,278,2009,31880
11,278,2009,38120
11,278,2009,32750
11,278,2009,26275
11,278,2009,29985
11,278,2009,25575
11,278,2009,29285
11,278,2009,29530
11,278,2009,35100
11,278,2009,26015
11,278,2009,29585
11,278,2009,29725
11,278,2009,40270
11,278,2009,21820
11,278,2009,21520
11,278,2009,25975
11,278,2009,25715
11,278,2009,32945
11,278,2009,41340
11,278,2010,31730
11,278,2010,25065
11,278,2010,28725
11,278,2010,24665
11,278,2010,25155
11,278,2010,24855
11,278,2010,28865
11,278,2010,20610
11,278,2010,28510
11,278,2010,25365
11,278,2010,36880
11,278,2010,20910
11,278,2010,39035
11,278,2010,28425
11,278,2010,40495
11,278,2010,31020
11,278,2010,34240
11,278,2010,32085
11,278,2010,42650
11,278,2010,29075
11,279,1998,2245
11,279,1998,2034
11,279,1998,2239
11,279,1998,2000
11,279,1999,2316
11,279,1999,2118
11,279,1999,2041
11,279,2000,2237
11,279,2000,2348
11,279,2000,2320
11,279,2000,2422
11,279,2000,2087
11,280,2000,2326
11,280,2000,2332
11,280,2001,23360
11,280,2001,21345
11,280,2002,21345
11,281,1991,2000
11,281,1991,2000
11,281,1991,2000
11,281,1991,2000
11,281,1991,2000
11,281,1991,2000
11,281,1992,2000
11,281,1992,2000
11,281,1992,2000
11,281,1992,2000
11,281,1992,2000
11,281,1992,2000
11,281,1992,2000
11,281,1992,2000
11,281,1993,2000
11,281,1993,2000
11,281,1993,2000
11,281,1993,2000
11,281,1993,2000
11,281,1993,2000
11,281,1993,2000
11,281,1993,2000
11,282,2013,97395
11,282,2013,120395
11,282,2014,107385
11,282,2014,84885
11,283,1992,2000
11,283,1992,2000
11,283,1992,2000
11,283,1992,2000
11,283,1992,2000
11,283,1992,2000
11,283,1992,2000
11,283,1992,2000
11,283,1992,2000
11,283,1992,2000
11,283,1992,2000
11,283,1992,2000
11,283,1993,2000
11,283,1993,2000
11,283,1993,2000
11,283,1993,2000
11,283,1993,2000
11,283,1993,2000
11,283,1994,2000
11,283,1994,2000
11,283,1994,2000
11,283,1994,2000
11,284,1993,2000
11,284,1993,2000
11,284,1994,2000
11,284,1995,2000
11,285,1994,2823
11,285,1994,2350
11,285,1994,2203
11,285,1994,2000
11,285,1995,2575
11,285,1995,3219
11,285,1995,2000
11,285,1996,3044
11,285,1996,2231
11,285,1996,3732
11,286,2004,21975
11,286,2004,21450
11,286,2004,22695
11,286,2004,23520
11,286,2004,19690
11,286,2004,19970
11,286,2004,20820
11,286,2004,22370
11,286,2004,19850
11,286,2004,20675
11,286,2005,21735
11,286,2005,23335
11,286,2005,22980
11,286,2005,20255
11,286,2005,20135
11,286,2006,23755
11,286,2006,20825
11,287,2015,107995
11,287,2015,94995
11,287,2015,84995
11,287,2015,94995
11,287,2016,95895
11,287,2016,87895
11,287,2016,118795
11,287,2016,107995
11,287,2016,95895
11,287,2017,95895
11,287,2017,87895
11,287,2017,118795
11,287,2017,95895
11,287,2017,107995
12,288,2017,27495
12,288,2017,24995
12,288,2017,28195
12,289,2015,26595
12,289,2015,18700
12,289,2015,19700
12,289,2015,22800
12,289,2015,24700
12,289,2015,22495
12,289,2015,17495
12,289,2015,20345
12,289,2015,17700
12,289,2015,20400
12,289,2015,16845
12,289,2016,26695
12,289,2016,21295
12,289,2016,20395
12,289,2016,17745
12,289,2016,22575
12,289,2016,24495
12,289,2016,16995
12,289,2016,20395
12,289,2016,19700
12,289,2016,17900
12,289,2016,21395
12,289,2017,19995
12,289,2017,19390
12,289,2017,17485
12,289,2017,20885
12,289,2017,21490
12,289,2017,15990
12,290,2015,19345
12,290,2015,23095
12,290,2015,24695
12,290,2015,21695
12,290,2015,20695
12,290,2016,21880
12,290,2016,23395
12,290,2016,24795
12,290,2016,20795
12,290,2016,19495
12,290,2017,23695
12,290,2017,20995
12,290,2017,22995
12,291,2016,24635
12,291,2016,25135
12,291,2016,29235
12,291,2016,23335
12,291,2016,22735
12,291,2016,27035
12,291,2016,20000
12,291,2016,27335
12,291,2016,25235
12,291,2017,27035
12,291,2017,25135
12,291,2017,25235
12,291,2017,23890
12,291,2017,23335
12,291,2017,19995
12,292,2015,31800
12,292,2016,31800
12,292,2017,31800
13,293,2002,160829
13,293,2002,140615
13,293,2002,150694
13,293,2002,170829
13,293,2003,165986
13,293,2003,154090
13,293,2003,143860
13,293,2003,176287
13,293,2004,157767
13,293,2004,187124
13,293,2004,147332
13,293,2004,169900
13,293,2004,180408
13,294,2001,223970
13,294,2001,219775
13,294,2002,228625
13,294,2002,224585
13,294,2003,228625
13,294,2003,224585
13,295,2013,257412
13,295,2013,233509
13,295,2014,233509
13,295,2014,288000
13,295,2014,257412
13,295,2015,239340
13,295,2015,263553
13,295,2015,291744
13,296,2001,248500
13,296,2001,205840
13,297,2002,214670
13,297,2002,224670
13,297,2003,217890
13,297,2003,228339
13,297,2004,228339
13,297,2004,217890
13,298,2009,320580
13,298,2009,310543
13,298,2010,310543
13,298,2011,320580
13,298,2011,410000
13,299,2009,313088
13,299,2010,313088
13,299,2011,313088
13,300,2012,195840
13,300,2013,198190
13,300,2014,198190
13,301,2015,198973
13,302,2003,643330
13,303,2013,315888
13,303,2014,315888
13,303,2015,319995
13,304,2007,173079
13,304,2007,211525
13,304,2007,234945
13,304,2007,184309
13,304,2007,201213
13,304,2008,199054
13,304,2008,217310
13,304,2008,228447
13,304,2008,186925
13,304,2009,200054
13,304,2009,218310
13,304,2009,187925
13,304,2009,229447
13,305,2013,295000
13,305,2014,295000
13,305,2015,295000
13,306,2005,281170
13,306,2005,294080
14,307,1995,2000
14,307,1995,2000
14,307,1995,2000
14,307,1995,2000
14,307,1996,2000
14,307,1996,2000
14,307,1996,2000
14,307,1996,2000
14,307,1997,2000
14,307,1997,2000
14,307,1997,2000
14,307,1997,2000
14,308,1995,2000
14,308,1995,2000
14,308,1995,2000
14,308,1996,2000
14,308,1996,2000
14,308,1997,2000
14,308,1997,2000
14,309,1994,2308
14,309,1994,2585
14,309,1994,2396
14,309,1995,2620
14,309,1995,2872
14,309,1995,2474
14,309,1996,2774
14,309,1996,2996
14,309,1996,3248
14,310,1990,2000
14,310,1990,2000
14,310,1990,2000
14,310,1990,2000
14,310,1990,2000
14,310,1990,2000
14,310,1990,2000
14,310,1990,2000
14,311,2015,27170
14,311,2015,24170
14,311,2016,24170
14,311,2016,27170
14,311,2017,24120
14,311,2017,27120
14,312,1998,2000
14,312,1998,2000
14,312,1998,2000
14,312,1998,2000
14,312,1999,2000
14,312,1999,2000
14,312,2000,2000
14,312,2000,2079
14,313,1998,2655
14,313,1999,2702
14,313,2000,2937
14,314,2009,29205
14,314,2010,29905
14,314,2011,29905
14,315,1996,2000
14,315,1996,2000
14,315,1996,2000
14,315,1996,2000
14,315,1996,2000
14,315,1997,2000
14,315,1997,2123
14,315,1997,2074
14,315,1997,2000
14,315,1998,2301
14,315,1998,2079
14,315,1998,2256
14,315,1998,2169
14,316,1996,2000
14,316,1996,2000
14,316,1996,2000
14,316,1996,2000
14,316,1997,2000
14,316,1997,2000
14,316,1997,2000
14,316,1997,2000
14,316,1998,2080
14,316,1998,2107
14,317,2012,31460
14,317,2012,26630
14,317,2012,27630
14,317,2012,28985
14,317,2012,27840
14,317,2012,30560
14,317,2013,27325
14,317,2013,31485
14,317,2013,30145
14,317,2013,28785
14,317,2013,28540
14,317,2013,32385
14,317,2014,28600
14,317,2014,32760
14,317,2014,30060
14,317,2014,31420
14,317,2014,33660
14,317,2014,29815
14,318,2012,28760
14,318,2012,34320
14,318,2012,35620
14,318,2012,34160
14,318,2012,31200
14,318,2012,31855
14,318,2013,35245
14,318,2013,36545
14,318,2013,32785
14,318,2013,35085
14,318,2013,29455
14,318,2013,31900
14,318,2014,32675
14,318,2014,37320
14,318,2014,36020
14,318,2014,35860
14,318,2014,33560
14,318,2014,30230
14,319,2015,30095
14,319,2015,33495
14,319,2015,28100
14,319,2015,31500
14,319,2015,40095
14,319,2015,38100
14,319,2015,37595
14,319,2015,35600
14,319,2016,28700
14,319,2016,30695
14,319,2016,31790
14,319,2016,37595
14,319,2016,40900
14,319,2016,33785
14,319,2016,35600
14,319,2017,28950
14,319,2017,37595
14,319,2017,40900
14,319,2017,30945
14,319,2017,33785
14,319,2017,31790
14,319,2017,35600
14,320,2015,29735
14,320,2015,25650
14,320,2015,27400
14,320,2015,23450
14,320,2015,31485
14,320,2016,27540
14,320,2016,25790
14,320,2016,29995
14,320,2016,23590
14,320,2016,31745
14,320,2017,23600
14,320,2017,29100
14,320,2017,30850
14,320,2017,26850
14,320,2017,25100
14,321,2009,31975
14,321,2009,33725
14,321,2009,29645
14,321,2009,31395
14,321,2010,34120
14,321,2010,32370
14,321,2010,31610
14,321,2010,29860
14,321,2011,30570
14,321,2011,34830
14,321,2011,32320
14,321,2011,33080
14,322,2001,12340
14,322,2002,14315
14,322,2002,12815
14,322,2002,15015
14,322,2002,13860
14,322,2002,14090
14,322,2003,13205
14,322,2003,14355
14,322,2003,14810
14,323,2016,58185
14,323,2016,62025
14,323,2016,62985
14,323,2016,59375
14,323,2016,66025
14,323,2016,57795
14,323,2016,60835
14,323,2016,64945
14,323,2016,45435
14,323,2016,63375
14,323,2016,48360
14,323,2016,60335
14,323,2016,48145
14,323,2016,62295
14,323,2016,55145
14,323,2016,51070
14,323,2016,41135
14,323,2016,47330
14,323,2016,44055
14,323,2016,44410
14,323,2017,58021
14,323,2017,49150
14,323,2017,62590
14,323,2017,63307
14,323,2017,65957
14,323,2017,58410
14,323,2017,46225
14,323,2017,59940
14,323,2017,51861
14,323,2017,61061
14,323,2017,65510
14,323,2017,66347
14,323,2017,62860
14,323,2017,48936
14,323,2017,55370
14,323,2017,68996
14,324,2015,33000
14,324,2015,40200
14,324,2015,38200
14,324,2015,32700
14,324,2015,30700
14,324,2015,43100
14,324,2015,35000
14,324,2016,35400
14,324,2016,41300
14,324,2016,52970
14,324,2016,43500
14,324,2016,31050
14,324,2016,33050
14,324,2016,43300
14,324,2016,33400
14,324,2017,53235
14,324,2017,33310
14,324,2017,41525
14,324,2017,33625
14,324,2017,31160
14,324,2017,45205
14,324,2017,35775
14,324,2017,43675
14,325,2001,24055
14,325,2001,21035
14,325,2002,24615
14,325,2002,24240
14,325,2002,21220
14,325,2002,26075
14,325,2002,22265
14,325,2002,23055
14,325,2002,27780
14,325,2002,25285
14,325,2003,23835
14,325,2003,25565
14,325,2003,22545
14,325,2003,25595
14,325,2003,28760
14,325,2003,24890
14,325,2003,26915
14,325,2003,21870
14,326,2008,31320
14,326,2008,31320
14,326,2008,30015
14,326,2008,27925
14,326,2008,25400
14,326,2008,28800
14,326,2008,30015
14,326,2008,26710
14,326,2008,27490
14,326,2008,29235
14,326,2009,31145
14,326,2009,29835
14,326,2009,28510
14,326,2009,33670
14,326,2009,33670
14,326,2009,29835
14,326,2009,29820
14,326,2009,31145
14,326,2009,27295
14,326,2009,32360
14,326,2009,25985
14,326,2009,32360
14,326,2010,33065
14,326,2010,35590
14,326,2010,28210
14,326,2010,35590
14,326,2010,30735
14,327,2015,45090
14,327,2015,34205
14,327,2015,35310
14,327,2015,36555
14,327,2015,55305
14,327,2015,43785
14,327,2015,39310
14,327,2015,30975
14,327,2015,39485
14,327,2015,31320
14,327,2015,33515
14,327,2015,52545
14,327,2015,35360
14,327,2015,37665
14,327,2015,39610
14,327,2015,36055
14,327,2015,26030
14,327,2015,51585
14,327,2015,49120
14,327,2015,31625
14,327,2015,46140
14,327,2015,33655
14,327,2015,49420
14,327,2015,37630
14,327,2015,41970
14,327,2015,34745
14,327,2015,51885
14,327,2015,30675
14,327,2015,41670
14,327,2015,52845
14,327,2015,41840
14,327,2015,26330
14,327,2015,30090
14,327,2015,31200
14,327,2015,32545
14,327,2015,55010
14,327,2015,42735
14,327,2015,35045
14,327,2015,37815
14,327,2015,40050
14,327,2016,31185
14,327,2016,53775
14,327,2016,37140
14,327,2016,26540
14,327,2016,30600
14,327,2016,52815
14,327,2016,53475
14,327,2016,56235
14,327,2016,40070
14,327,2016,50050
14,327,2016,31905
14,327,2016,35330
14,327,2016,26840
14,327,2016,34165
14,327,2016,58885
14,327,2016,35895
14,327,2016,35870
14,327,2016,62310
14,327,2016,34790
14,327,2016,43490
14,327,2016,32210
14,327,2016,36565
14,327,2016,31485
14,327,2016,40365
14,327,2016,33055
14,327,2016,38215
14,327,2016,40065
14,327,2016,42725
14,327,2016,31710
14,327,2016,45845
14,327,2016,38325
14,327,2016,50350
14,327,2016,42425
14,327,2016,55940
14,327,2016,42425
14,327,2016,34025
14,327,2016,40635
14,327,2016,38250
14,327,2016,35630
14,327,2016,52515
14,327,2016,44540
14,327,2016,46895
14,327,2017,31710
14,327,2017,51310
14,327,2017,56260
14,327,2017,40070
14,327,2017,59600
14,327,2017,48325
14,327,2017,40365
14,327,2017,46895
14,327,2017,26540
14,327,2017,36565
14,327,2017,31905
14,327,2017,44540
14,327,2017,45845
14,327,2017,38325
14,327,2017,31185
14,327,2017,40065
14,327,2017,53704
14,327,2017,54004
14,327,2017,35055
14,327,2017,52835
14,327,2017,42425
14,327,2017,56555
14,327,2017,35630
14,327,2017,34165
14,327,2017,31485
14,327,2017,35895
14,327,2017,50280
14,327,2017,38215
14,327,2017,35870
14,327,2017,42425
14,327,2017,26840
14,327,2017,35330
14,327,2017,43490
14,327,2017,32210
14,327,2017,42725
14,327,2017,50580
14,327,2017,37140
14,327,2017,34790
14,327,2017,30600
14,327,2017,34025
14,327,2017,63025
14,327,2017,38250
14,327,2017,40635
14,327,2017,53135
14,328,2004,22295
14,328,2004,26160
14,328,2004,23830
14,328,2004,22315
14,328,2004,25730
14,328,2004,20490
14,328,2004,25160
14,328,2004,26460
14,328,2004,22615
14,328,2004,23160
14,328,2004,26575
14,328,2004,19910
14,328,2004,26030
14,328,2004,19610
14,328,2004,22595
14,328,2004,25460
14,328,2004,28975
14,328,2004,23285
14,328,2004,29275
14,328,2004,22985
14,329,1995,4508
14,329,1999,5691
14,329,2000,5860
14,330,1997,3104
14,330,1997,2862
14,330,1997,3433
14,330,1997,3215
14,330,1997,3059
14,330,1997,3214
14,330,1997,3241
14,330,1997,2956
14,330,1997,3394
14,330,1997,2836
14,330,1997,2529
14,330,1997,2577
14,330,1997,2787
14,330,1997,3008
14,330,1997,3156
14,330,1997,3431
14,330,1998,3338
14,330,1998,3138
14,330,1998,3096
14,330,1998,3535
14,330,1998,3733
14,330,1998,3487
14,330,1998,3269
14,330,1998,2843
14,330,1998,3395
14,330,1998,3099
14,330,1998,3471
14,330,1998,3199
14,330,1998,2817
14,330,1998,3223
14,330,1998,3764
14,330,1998,3822
14,330,1999,3251
14,330,1999,3550
14,330,1999,3269
14,330,1999,4078
14,330,1999,3241
14,330,1999,3583
14,330,1999,3542
14,330,1999,3560
14,330,1999,2922
14,330,1999,3188
14,330,1999,3192
14,330,1999,3878
14,330,1999,3752
14,330,1999,3572
14,330,1999,3908
14,330,1999,2923
14,331,1991,2000
14,331,1991,2000
14,331,1992,2000
14,331,1992,2000
14,331,1993,2000
14,331,1993,2000
14,332,2015,18405
14,332,2015,21435
14,332,2015,15685
14,332,2015,16085
14,332,2015,14455
14,332,2015,14855
14,332,2015,18805
14,332,2016,14880
14,332,2016,16110
14,332,2016,18830
14,332,2016,15810
14,332,2016,14580
14,332,2016,18530
14,332,2016,21460
14,332,2017,15660
14,332,2017,19420
14,332,2017,21610
14,332,2017,14430
14,332,2017,14130
14,332,2017,15360
14,332,2017,19120
14,333,2005,24165
14,333,2005,23965
14,333,2005,26290
14,333,2005,22165
14,333,2005,28090
14,333,2005,25965
14,333,2006,24230
14,333,2006,22230
14,333,2006,28230
14,333,2006,24080
14,333,2006,26380
14,333,2006,26080
14,333,2007,28460
14,333,2007,24885
14,333,2007,23035
14,333,2007,26610
14,334,2015,32100
14,334,2015,29100
14,334,2015,37700
14,334,2015,39650
14,334,2015,34050
14,334,2015,42400
14,334,2016,42600
14,334,2016,32300
14,334,2016,29600
14,334,2016,34250
14,334,2016,39750
14,334,2016,37800
14,334,2017,43030
14,334,2017,40180
14,334,2017,32730
14,334,2017,38230
14,334,2017,30025
14,334,2017,34680
14,335,2015,18460
14,335,2015,18960
14,335,2015,23170
14,335,2015,17170
14,335,2015,23670
14,335,2015,29170
14,335,2016,18515
14,335,2016,23725
14,335,2016,23225
14,335,2016,29170
14,335,2016,19015
14,335,2016,17225
14,335,2017,21675
14,335,2017,18175
14,335,2017,16775
14,335,2017,24075
14,335,2017,23575
14,335,2017,21175
14,335,2017,29120
14,335,2017,19765
14,336,2017,36120
14,337,2015,24370
14,337,2016,24425
14,337,2017,24775
14,338,2005,28030
14,338,2005,23930
14,338,2005,21630
14,338,2005,26530
14,338,2005,29030
14,338,2005,32755
14,338,2006,19650
14,338,2006,29575
14,338,2006,23655
14,338,2006,26615
14,338,2007,26665
14,338,2007,23705
14,338,2007,29575
